12.077226551344623, 4.7845588110755725e-27
15.147043367743969, 6.006979177001316e-27
19.48127990714426, 6.885645567674368e-27
25.694257109482443, 7.892838228099501e-27
31.424455375331892, 9.468574159235163e-27
47.00360278907437, 1.1887726759415098e-26
57.48609940467921, 1.492495545051832e-26
77.75178756191059, 1.710809215704667e-26
125.4182266379492, 2.576719794076329e-26
187.59620292506034, 3.543293394641176e-26
287.7507030797054, 5.0992919976870803e-26
379.52026682050297, 7.012127470859956e-26
500.55701475595936, 9.213547463958265e-26
711.9656098863212, 1.266971362012567e-25
987.4963956362265, 1.5906734330130515e-25
1404.5622233911972, 2.1873634382689067e-25
1899.7153179905613, 2.8740745149269137e-25
2443.3075785915435, 3.608379883292741e-25
3142.4455375331922, 4.530294992189108e-25
4144.635464342011, 6.519724569173365e-25
5330.598297874256, 8.185467307069055e-25
100, 2.0523572716253538e-26
229.43292278431676, 4.250680845788282e-26
